oracID_x,tipo_x,palabra_x,palNum,pred_x,logit_pred_x,nCompletadas_x,oracID_y,oracID_orig,tipo_y,palabra_y,pred_y,logit_pred_y,nCompletadas_y
101,2,siente,6,0.0,-1.863322860120456,37.0,113,101,2,siente,0.0,-1.6901960800285136,25.0
101,2,casi,7,0.0,-1.863322860120456,37.0,113,101,2,casi,0.0,-1.6901960800285136,25.0
101,2,capitán,8,0.21621621621621626,-0.5593080109070125,37.0,113,101,2,capitán,0.16,-0.7201593034059568,25.0
102,2,Siempre,0,,,,114,102,2,Siempre,,,
102,2,afirma,1,0.0,-1.9294189257142929,43.0,114,102,2,afirma,0.0,-1.7558748556724917,29.0
102,2,que,2,0.6904761904761905,0.34845464559211936,42.0,114,102,2,que,0.8275862068965517,0.6812412373755872,29.0
102,2,aunque,3,0.0,-1.919078092376074,42.0,114,102,2,aunque,0.0,-1.7558748556724917,29.0
102,2,te,4,0.023809523809523808,-1.6127838567197357,42.0,114,102,2,te,0.0,-1.7558748556724917,29.0
102,2,echen,5,0.0,-1.919078092376074,42.0,114,102,2,echen,0.0,-1.7558748556724917,29.0
102,2,de,6,0.4047619047619048,-0.16749108729376366,42.0,114,102,2,de,0.5517241379310345,0.09017663034908804,29.0
102,2,todos,7,0.023809523809523808,-1.6127838567197357,42.0,114,102,2,todos,0.0,-1.7558748556724917,29.0
102,2,lados,8,0.8095238095238095,0.6283889300503115,42.0,114,102,2,lados,0.7241379310344828,0.4191293077419757,29.0
102,2,serás,9,0.0,-1.919078092376074,42.0,114,102,2,serás,0.0,-1.7558748556724917,29.0
102,2,feliz,10,0.0,-1.919078092376074,42.0,114,102,2,feliz,0.0,-1.7558748556724917,29.0
102,2,si,11,0.07142857142857142,-1.113943352306837,42.0,114,102,2,si,0.10344827586206896,-0.9378520932511556,29.0
102,2,sos,12,0.0,-1.919078092376074,42.0,114,102,2,sos,0.03448275862068965,-1.4471580313422192,29.0
102,2,honesto,13,0.047619047619047616,-1.3010299956639813,42.0,114,102,2,honesto,0.06896551724137931,-1.1303337684950059,29.0
103,2,Luciana,0,,,,115,103,2,Luciana,,,
103,2,volvió,1,0.0,-1.8512583487190752,36.0,115,103,2,volvió,0.0,-1.7993405494535817,32.0
103,2,del,2,0.0,-1.8512583487190752,36.0,115,103,2,del,0.0,-1.7993405494535817,32.0
103,2,entierro,3,0.0,-1.8512583487190752,36.0,115,103,2,entierro,0.0,-1.7993405494535817,32.0
103,2,con,4,0.2222222222222222,-0.5440680443502757,36.0,115,103,2,con,0.1875,-0.6368220975871743,32.0
103,2,una,5,0.16666666666666666,-0.6989700043360189,36.0,115,103,2,una,0.28125,-0.407485326578268,32.0
103,2,vela,6,0.0,-1.8512583487190752,36.0,115,103,2,vela,0.03125,-1.4913616938342726,32.0
103,2,que,7,0.0,-1.8512583487190752,36.0,115,103,2,que,0.0,-1.7993405494535817,32.0
103,2,brilla,8,0.0,-1.8512583487190752,36.0,115,103,2,brilla,0.0,-1.7993405494535817,32.0
104,2,Quiero,0,,,,116,104,2,Quiero,,,
104,2,tu,1,0.0,-1.863322860120456,37.0,116,104,2,tu,0.0,-1.7242758696007892,27.0
104,2,opinión,2,0.054054054054054064,-1.2430380486862944,37.0,116,104,2,opinión,0.037037037037037035,-1.414973347970818,27.0
104,2,porque,3,0.08108108108108109,-1.0543576623225928,37.0,116,104,2,porque,0.0,-1.7242758696007892,27.0
104,2,tengo,4,0.0,-1.863322860120456,37.0,116,104,2,tengo,0.0,-1.7242758696007892,27.0
104,2,que,5,0.5135135135135135,0.02348109584952281,37.0,116,104,2,que,0.4444444444444444,-0.09691001300805643,27.0
104,2,comprar,6,0.0,-1.863322860120456,37.0,116,104,2,comprar,0.0,-1.7242758696007892,27.0
104,2,un,7,0.3783783783783784,-0.2155998003393548,37.0,116,104,2,un,0.3333333333333333,-0.30102999566398125,27.0
104,2,buen,8,0.027027027027027032,-1.5563025007672873,37.0,116,104,2,buen,0.0,-1.7242758696007892,27.0
104,2,caballo,9,0.0,-1.863322860120456,37.0,116,104,2,caballo,0.0,-1.7242758696007892,27.0
105,2,Necesita,0,,,,117,105,2,Necesita,,,
105,2,verlo,1,0.0,-1.919078092376074,42.0,117,105,2,verlo,0.0,-1.863322860120456,37.0
105,2,terminado,2,0.0,-1.919078092376074,42.0,117,105,2,terminado,0.0,-1.8512583487190752,36.0
105,2,porque,3,0.0,-1.919078092376074,42.0,117,105,2,porque,0.027777777777777776,-1.5440680443502757,36.0
105,2,si,4,0.07142857142857142,-1.113943352306837,42.0,117,105,2,si,0.08333333333333333,-1.041392685158225,36.0
105,2,no,5,0.8095238095238095,0.6283889300503115,42.0,117,105,2,no,0.75,0.4771212547196624,36.0
105,2,acaba,6,0.0,-1.919078092376074,42.0,117,105,2,acaba,0.0,-1.8512583487190752,36.0
105,2,temprano,7,0.0,-1.919078092376074,42.0,117,105,2,temprano,0.0,-1.8512583487190752,36.0
105,2,hoy,8,0.0,-1.919078092376074,42.0,117,105,2,hoy,0.0,-1.8512583487190752,36.0
105,2,mañana,9,0.09523809523809523,-0.9777236052888478,42.0,117,105,2,mañana,0.2222222222222222,-0.5440680443502757,36.0
105,2,deberá,10,0.047619047619047616,-1.3010299956639813,42.0,117,105,2,deberá,0.027777777777777776,-1.5440680443502757,36.0
105,2,madrugar,11,0.09523809523809523,-0.9777236052888478,42.0,117,105,2,madrugar,0.08333333333333333,-1.041392685158225,36.0
106,2,No,0,,,,118,106,2,No,,,
106,2,se,1,0.12195121951219512,-0.8573324964312684,41.0,118,106,2,se,0.1875,-0.6368220975871743,32.0
106,2,sorprendió,2,0.0,-1.9084850188786495,41.0,118,106,2,sorprendió,0.0,-1.7853298350107671,31.0
106,2,porque,3,0.04878048780487805,-1.2900346113625178,41.0,118,106,2,porque,0.0,-1.7853298350107671,31.0
106,2,duerme,4,0.0,-1.9084850188786495,41.0,118,106,2,duerme,0.0,-1.7853298350107671,31.0
106,2,peor,5,0.0,-1.9084850188786495,41.0,118,106,2,peor,0.0,-1.7853298350107671,31.0
106,2,cuando,6,0.04878048780487805,-1.2900346113625178,41.0,118,106,2,cuando,0.03225806451612903,-1.4771212547196626,31.0
106,2,no,7,0.24390243902439024,-0.4913616938342727,41.0,118,106,2,no,0.2903225806451613,-0.38818017138288136,31.0
106,2,está,8,0.12195121951219512,-0.8573324964312684,41.0,118,106,2,está,0.16129032258064516,-0.7160033436347992,31.0
106,2,en,9,0.14634146341463414,-0.765916793966632,41.0,118,106,2,en,0.25806451612903225,-0.4586378490256493,31.0
106,2,su,10,0.7073170731707317,0.3832167518513312,41.0,118,106,2,su,0.8387096774193549,0.7160033436347992,31.0
106,2,casa,11,0.7317073170731707,0.43572856956143735,41.0,118,106,2,casa,0.6129032258064516,0.19957235490520414,31.0
107,2,Diego,0,,,,119,107,2,Diego,,,
107,2,le,1,0.027027027027027032,-1.5563025007672873,37.0,119,107,2,le,0.0,-1.8129133566428557,33.0
107,2,aconsejó:,2,0.0,-1.863322860120456,37.0,119,107,2,aconsejó:,0.0,-1.8129133566428557,33.0
107,2,Disfrutá,3,0.0,-1.863322860120456,37.0,119,107,2,Disfrutá,0.0,-1.8129133566428557,33.0
107,2,de,4,0.40540540540540543,-0.16633142176652488,37.0,119,107,2,de,0.4545454545454545,-0.07918124604762483,33.0
107,2,este,5,0.027027027027027032,-1.5563025007672873,37.0,119,107,2,este,0.0,-1.8129133566428557,33.0
107,2,plato,6,0.0,-1.863322860120456,37.0,119,107,2,plato,0.0,-1.8129133566428557,33.0
107,2,porque,7,0.21621621621621626,-0.5593080109070125,37.0,119,107,2,porque,0.3939393939393939,-0.18708664335714448,33.0
107,2,queda,8,0.0,-1.863322860120456,37.0,119,107,2,queda,0.0,-1.8129133566428557,33.0
107,2,poca,9,0.054054054054054064,-1.2430380486862944,37.0,119,107,2,poca,0.030303030303030307,-1.505149978319906,33.0
107,2,comida,10,0.7567567567567568,0.4929155219028945,37.0,119,107,2,comida,0.8787878787878788,0.8603380065709937,33.0
108,2,Sabe,0,,,,120,108,2,Sabe,,,
108,2,perfectamente,1,0.0,-1.8864907251724816,39.0,120,108,2,perfectamente,0.0,-1.740362689494244,28.0
108,2,que,2,0.8421052631578947,0.7269987279362622,38.0,120,108,2,que,0.7142857142857143,0.3979400086720376,28.0
108,2,las,3,0.05263157894736842,-1.2552725051033058,38.0,120,108,2,las,0.0,-1.740362689494244,28.0
108,2,habas,4,0.0,-1.8750612633917,38.0,120,108,2,habas,0.0,-1.740362689494244,28.0
108,2,se,5,0.4473684210526316,-0.09177037335564528,38.0,120,108,2,se,0.21428571428571427,-0.5642714304385626,28.0
108,2,cuecen,6,0.4473684210526316,-0.09177037335564528,38.0,120,108,2,cuecen,0.2857142857142857,-0.3979400086720377,28.0
108,2,a,7,0.0,-1.8750612633917,38.0,120,108,2,a,0.03571428571428571,-1.4313637641589874,28.0
108,2,fuego,8,0.631578947368421,0.2340832060333679,38.0,120,108,2,fuego,0.75,0.4771212547196624,28.0
108,2,lento,9,0.9210526315789472,1.0669467896306128,38.0,120,108,2,lento,0.9285714285714286,1.113943352306837,28.0
109,2,Al,0,,,,121,109,2,Al,,,
109,2,verlos,1,0.0,-1.8512583487190752,36.0,121,109,2,verlos,0.0,-1.8750612633917,38.0
109,2,de,2,0.0,-1.8512583487190752,36.0,121,109,2,de,0.02631578947368421,-1.568201724066995,38.0
109,2,nuevo,3,0.2222222222222222,-0.5440680443502757,36.0,121,109,2,nuevo,0.2368421052631579,-0.5081554884596313,38.0
109,2,murmuró:,4,0.0,-1.8512583487190752,36.0,121,109,2,murmuró:,0.02631578947368421,-1.568201724066995,38.0
109,2,Es,5,0.027777777777777776,-1.5440680443502757,36.0,121,109,2,Es,0.0,-1.8750612633917,38.0
109,2,lindo,6,0.027777777777777776,-1.5440680443502757,36.0,121,109,2,lindo,0.0,-1.8750612633917,38.0
109,2,encontrar,7,0.0,-1.8512583487190752,36.0,121,109,2,encontrar,0.02631578947368421,-1.568201724066995,38.0
109,2,hermanos,8,0.0,-1.8512583487190752,36.0,121,109,2,hermanos,0.0,-1.8750612633917,38.0
109,2,felices,9,0.0,-1.8512583487190752,36.0,121,109,2,felices,0.0,-1.8750612633917,38.0
110,2,En,0,,,,122,110,2,En,,,
110,2,ese,1,0.03125,-1.4913616938342726,32.0,122,110,2,ese,0.0,-1.7853298350107671,31.0
110,2,momento,2,0.16129032258064516,-0.7160033436347992,31.0,122,110,2,momento,0.12903225806451613,-0.829303772831025,31.0
110,2,sentenció:,3,0.0,-1.7853298350107671,31.0,122,110,2,sentenció:,0.0,-1.7853298350107671,31.0
110,2,Son,4,0.0,-1.7853298350107671,31.0,122,110,2,Son,0.0,-1.7853298350107671,31.0
110,2,todos,5,0.3225806451612903,-0.32221929473391936,31.0,122,110,2,todos,0.2258064516129032,-0.5351132016973491,31.0
110,2,tontos,6,0.0,-1.7853298350107671,31.0,122,110,2,tontos,0.0,-1.7853298350107671,31.0
110,2,no,7,0.0967741935483871,-0.9700367766225568,31.0,122,110,2,no,0.3548387096774194,-0.2596373105057561,31.0
110,2,miran,8,0.0,-1.7853298350107671,31.0,122,110,2,miran,0.0,-1.7853298350107671,31.0
110,2,para,9,0.16129032258064516,-0.7160033436347992,31.0,122,110,2,para,0.0,-1.7853298350107671,31.0
110,2,adelante,10,0.2903225806451613,-0.38818017138288136,31.0,122,110,2,adelante,0.16129032258064516,-0.7160033436347992,31.0
111,2,Micaela,0,,,,123,111,2,Micaela,,,
111,2,se,1,0.05263157894736842,-1.2552725051033058,38.0,123,111,2,se,0.05,-1.2787536009528289,40.0
111,2,quejó:,2,0.0,-1.8750612633917,38.0,123,111,2,quejó:,0.025,-1.5910646070264989,40.0
111,2,En,3,0.0,-1.8750612633917,38.0,123,111,2,En,0.0,-1.8976270912904412,40.0
111,2,nuestra,4,0.0,-1.8750612633917,38.0,123,111,2,nuestra,0.0,-1.8976270912904412,40.0
111,2,amistad,5,0.0,-1.8750612633917,38.0,123,111,2,amistad,0.0,-1.8976270912904412,40.0
111,2,no,6,0.4473684210526316,-0.09177037335564528,38.0,123,111,2,no,0.425,-0.1312789146393189,40.0
111,2,vale,7,0.02631578947368421,-1.568201724066995,38.0,123,111,2,vale,0.0,-1.8976270912904412,40.0
111,2,todo,8,0.0,-1.8750612633917,38.0,123,111,2,todo,0.075,-1.0910804693473326,40.0
112,2,Virginia,0,,,,124,112,2,Virginia,,,
112,2,advirtió:,1,0.0,-1.8260748027008264,34.0,124,112,2,advirtió:,0.0,-1.740362689494244,28.0
112,2,Recordá,2,0.0,-1.8260748027008264,34.0,124,112,2,Recordá,0.0,-1.740362689494244,28.0
112,2,que,3,1.0,1.826074802700828,34.0,124,112,2,que,0.8928571428571429,0.9208187539523752,28.0
112,2,el,4,0.05882352941176471,-1.2041199826559248,34.0,124,112,2,el,0.0,-1.740362689494244,28.0
112,2,ganado,5,0.0,-1.8260748027008264,34.0,124,112,2,ganado,0.0,-1.740362689494244,28.0
112,2,mama,6,0.0,-1.8260748027008264,34.0,124,112,2,mama,0.0,-1.740362689494244,28.0
112,2,la,7,0.0,-1.8260748027008264,34.0,124,112,2,la,0.07142857142857142,-1.113943352306837,28.0
112,2,leche,8,0.5294117647058824,0.05115252244738129,34.0,124,112,2,leche,0.21428571428571427,-0.5642714304385626,28.0
112,2,al,9,0.0,-1.8260748027008264,34.0,124,112,2,al,0.0,-1.740362689494244,28.0
112,2,alba,10,0.029411764705882356,-1.5185139398778875,34.0,124,112,2,alba,0.0,-1.740362689494244,28.0
113,2,Le,0,,,,125,113,2,Le,,,
113,2,enseñaron,1,0.0,-1.8260748027008264,34.0,125,113,2,enseñaron,0.0,-1.7708520116421442,30.0
113,2,que,2,0.7058823529411765,0.3802112417116061,34.0,125,113,2,que,0.6333333333333333,0.23736091579460386,30.0
113,2,hablar,3,0.0,-1.8260748027008264,34.0,125,113,2,hablar,0.0,-1.7708520116421442,30.0
113,2,con,4,0.35294117647058826,-0.2632414347745813,34.0,125,113,2,con,0.2333333333333333,-0.516629796003336,30.0
113,2,malas,5,0.0,-1.8260748027008264,34.0,125,113,2,malas,0.0,-1.7708520116421442,30.0
113,2,palabras,6,0.7647058823529411,0.5118833609788742,34.0,125,113,2,palabras,0.8,0.6020599913279625,30.0
113,2,no,7,0.14705882352941174,-0.7634279935629372,34.0,125,113,2,no,0.03333333333333333,-1.4623979978989559,30.0
113,2,lleva,8,0.0,-1.8260748027008264,34.0,125,113,2,lleva,0.0,-1.7708520116421442,30.0
113,2,por,9,0.0,-1.8260748027008264,34.0,125,113,2,por,0.0,-1.7708520116421442,30.0
113,2,buen,10,0.6470588235294118,0.26324143477458145,34.0,125,113,2,buen,0.5333333333333333,0.057991946977686726,30.0
113,2,camino,11,0.9117647058823528,1.01424043911461,34.0,125,113,2,camino,1.0,1.7708520116421431,30.0
113,2,en,12,0.0,-1.8260748027008264,34.0,125,113,2,en,0.03333333333333333,-1.4623979978989559,30.0
113,2,la,13,0.5882352941176471,0.15490195998574316,34.0,125,113,2,la,0.5666666666666667,0.11650556907143715,30.0
113,2,vida,14,0.8529411764705882,0.7634279935629372,34.0,125,113,2,vida,0.8,0.6020599913279625,30.0
114,2,Ahora,0,,,,126,114,2,Ahora,,,
114,2,promete,1,0.0,-1.8512583487190752,36.0,126,114,2,promete,0.0,-1.8976270912904412,40.0
114,2,que,2,0.6944444444444444,0.3565473235138125,36.0,126,114,2,que,0.725,0.4210053127407311,40.0
114,2,hará,3,0.0,-1.8512583487190752,36.0,126,114,2,hará,0.0,-1.8976270912904412,40.0
114,2,un,4,0.1111111111111111,-0.9030899869919436,36.0,126,114,2,un,0.175,-0.6734158998636306,40.0
114,2,chancho,5,0.0,-1.8512583487190752,36.0,126,114,2,chancho,0.0,-1.8976270912904412,40.0
114,2,a,6,0.05555555555555555,-1.230448921378274,36.0,126,114,2,a,0.2,-0.6020599913279624,40.0
114,2,la,7,0.5555555555555556,0.09691001300805648,36.0,126,114,2,la,0.675,0.31742041185215064,40.0
114,2,leña,8,0.027777777777777776,-1.5440680443502757,36.0,126,114,2,leña,0.0,-1.8976270912904412,40.0
115,2,Siempre,0,,,,127,115,2,Siempre,,,
115,2,repite,1,0.0,-1.740362689494244,28.0,127,115,2,repite,0.0,-1.8512583487190752,36.0
115,2,que,2,0.25925925925925924,-0.4559319556497244,27.0,127,115,2,que,0.1111111111111111,-0.9030899869919436,36.0
115,2,aunque,3,0.0,-1.7242758696007892,27.0,127,115,2,aunque,0.0,-1.8512583487190752,36.0
115,2,cueste,4,0.0,-1.7242758696007892,27.0,127,115,2,cueste,0.0,-1.8512583487190752,36.0
115,2,vivir,5,0.0,-1.7242758696007892,27.0,127,115,2,vivir,0.0,-1.8512583487190752,36.0
115,2,ciertas,6,0.0,-1.7242758696007892,27.0,127,115,2,ciertas,0.0,-1.8512583487190752,36.0
115,2,cosas,7,0.6666666666666666,0.30102999566398114,27.0,127,115,2,cosas,0.6666666666666666,0.30102999566398114,36.0
115,2,la,8,0.1111111111111111,-0.9030899869919436,27.0,127,115,2,la,0.05555555555555555,-1.230448921378274,36.0
115,2,experiencia,9,0.0,-1.7242758696007892,27.0,127,115,2,experiencia,0.0,-1.8512583487190752,36.0
115,2,sirve,10,0.037037037037037035,-1.414973347970818,27.0,127,115,2,sirve,0.0,-1.8512583487190752,36.0
115,2,como,11,0.0,-1.7242758696007892,27.0,127,115,2,como,0.08333333333333333,-1.041392685158225,36.0
115,2,el,12,0.0,-1.7242758696007892,27.0,127,115,2,el,0.0,-1.8512583487190752,36.0
115,2,oro,13,0.0,-1.7242758696007892,27.0,127,115,2,oro,0.027777777777777776,-1.5440680443502757,36.0
116,2,Pensalo,0,,,,128,116,2,Pensalo,,,
116,2,bien,1,0.4642857142857143,-0.06214790674884445,28.0,128,116,2,bien,0.42105263157894735,-0.13830269816628152,38.0
116,2,porque,2,0.3461538461538461,-0.2762064119389491,26.0,128,116,2,porque,0.10810810810810813,-0.9164539485499252,37.0
116,2,quedó,3,0.0,-1.7075701760979365,26.0,128,116,2,quedó,0.0,-1.863322860120456,37.0
116,2,mucho,4,0.0,-1.7075701760979365,26.0,128,116,2,mucho,0.0,-1.863322860120456,37.0
116,2,tiempo,5,0.15384615384615385,-0.7403626894942439,26.0,128,116,2,tiempo,0.08108108108108109,-1.0543576623225928,37.0
116,2,al,6,0.0,-1.7075701760979365,26.0,128,116,2,al,0.0,-1.863322860120456,37.0
116,2,aire,7,0.07692307692307693,-1.0791812460476249,26.0,128,116,2,aire,0.13513513513513514,-0.8061799739838872,37.0
116,2,libre,8,0.7307692307692307,0.4336555609385721,26.0,128,116,2,libre,0.7027027027027027,0.37358066281259306,37.0
117,2,Concluyó,0,,,,129,117,2,Concluyó,,,
117,2,que,1,0.5476190476190477,0.08297423506476401,42.0,129,117,2,que,0.6060606060606061,0.18708664335714445,33.0
117,2,era,2,0.023809523809523808,-1.6127838567197357,42.0,129,117,2,era,0.060606060606060615,-1.1903316981702914,33.0
117,2,esencial,3,0.0,-1.919078092376074,42.0,129,117,2,esencial,0.0,-1.8129133566428557,33.0
117,2,hacer,4,0.0,-1.919078092376074,42.0,129,117,2,hacer,0.0,-1.8129133566428557,33.0
117,2,unas,5,0.0,-1.919078092376074,42.0,129,117,2,unas,0.0,-1.8129133566428557,33.0
117,2,pocas,6,0.023809523809523808,-1.6127838567197357,42.0,129,117,2,pocas,0.0,-1.8129133566428557,33.0
117,2,cuentas,7,0.0,-1.919078092376074,42.0,129,117,2,cuentas,0.0,-1.8129133566428557,33.0
118,2,Insinuó,0,,,,130,118,2,Insinuó,,,
118,2,que,1,0.725,0.4210053127407311,40.0,130,118,2,que,0.90625,0.9852767431792936,32.0
118,2,en,2,0.0,-1.8976270912904412,40.0,130,118,2,en,0.0,-1.7993405494535817,32.0
118,2,esa,3,0.0,-1.8976270912904412,40.0,130,118,2,esa,0.0,-1.7993405494535817,32.0
118,2,yerba,4,0.0,-1.8976270912904412,40.0,130,118,2,yerba,0.0,-1.7993405494535817,32.0
118,2,había,5,0.325,-0.3174204118521506,40.0,130,118,2,había,0.40625,-0.16481024864599214,32.0
118,2,demasiado,6,0.05,-1.2787536009528289,40.0,130,118,2,demasiado,0.0,-1.7993405494535817,32.0
118,2,palo,7,0.275,-0.421005312740731,40.0,130,118,2,palo,0.15625,-0.7323937598229685,32.0
119,2,Entendió,0,,,,131,119,2,Entendió,,,
119,2,que,1,0.7222222222222222,0.41497334797081786,36.0,131,119,2,que,0.6875,0.3424226808222063,32.0
119,2,cuando,2,0.1111111111111111,-0.9030899869919436,36.0,131,119,2,cuando,0.0,-1.7853298350107671,31.0
119,2,hubo,3,0.0,-1.8512583487190752,36.0,131,119,2,hubo,0.0,-1.7853298350107671,31.0
119,2,miseria,4,0.0,-1.8512583487190752,36.0,131,119,2,miseria,0.03225806451612903,-1.4771212547196626,31.0
119,2,su,5,0.0,-1.8512583487190752,36.0,131,119,2,su,0.0,-1.7853298350107671,31.0
119,2,papá,6,0.0,-1.8512583487190752,36.0,131,119,2,papá,0.0,-1.7853298350107671,31.0
119,2,les,7,0.0,-1.8512583487190752,36.0,131,119,2,les,0.0,-1.7853298350107671,31.0
119,2,dio,8,0.3611111111111111,-0.24778448371075604,36.0,131,119,2,dio,0.2258064516129032,-0.5351132016973491,31.0
119,2,a,9,0.0,-1.8512583487190752,36.0,131,119,2,a,0.0,-1.7853298350107671,31.0
119,2,ellos,10,0.1388888888888889,-0.7923916894982539,36.0,131,119,2,ellos,0.0967741935483871,-0.9700367766225568,31.0
119,2,el,11,0.027777777777777776,-1.5440680443502757,36.0,131,119,2,el,0.03225806451612903,-1.4771212547196626,31.0
119,2,pan,12,0.3888888888888889,-0.19629464514396824,36.0,131,119,2,pan,0.2903225806451613,-0.38818017138288136,31.0
120,2,Exclamó:,0,,,,132,120,2,Exclamó:,,,
120,2,Si,1,0.027027027027027032,-1.5563025007672873,37.0,132,120,2,Si,0.0,-1.7558748556724917,29.0
120,2,no,2,0.028571428571428567,-1.5314789170422551,35.0,132,120,2,no,0.07142857142857142,-1.113943352306837,28.0
120,2,tenés,3,0.0,-1.8388490907372557,35.0,132,120,2,tenés,0.0,-1.740362689494244,28.0
120,2,hambre,4,0.0,-1.8388490907372557,35.0,132,120,2,hambre,0.0,-1.740362689494244,28.0
120,2,dejá,5,0.0,-1.8388490907372557,35.0,132,120,2,dejá,0.0,-1.740362689494244,28.0
120,2,de,6,0.4857142857142857,-0.0248235837250321,35.0,132,120,2,de,0.7857142857142857,0.5642714304385625,28.0
120,2,comer,7,0.6857142857142857,0.33881855655338106,35.0,132,120,2,comer,0.6428571428571429,0.2552725051033061,28.0
120,2,torta,8,0.0,-1.8388490907372557,35.0,132,120,2,torta,0.0,-1.740362689494244,28.0
120,2,porque,9,0.08571428571428573,-1.0280287236002434,35.0,132,120,2,porque,0.07142857142857142,-1.113943352306837,28.0
120,2,eso,10,0.0,-1.8388490907372557,35.0,132,120,2,eso,0.0,-1.740362689494244,28.0
120,2,después,11,0.0,-1.8388490907372557,35.0,132,120,2,después,0.03571428571428571,-1.4313637641589874,28.0
120,2,te,12,0.6,0.17609125905568115,35.0,132,120,2,te,0.7142857142857143,0.3979400086720376,28.0
120,2,engorda,13,0.14285714285714285,-0.7781512503836436,35.0,132,120,2,engorda,0.03571428571428571,-1.4313637641589874,28.0
121,2,Lo,0,,,,133,121,2,Lo,,,
121,2,que,1,0.2368421052631579,-0.5081554884596313,38.0,133,121,2,que,0.35135135135135137,-0.26626788940476925,37.0
121,2,proponen,2,0.0,-1.863322860120456,37.0,133,121,2,proponen,0.0,-1.863322860120456,37.0
121,2,es,3,0.5945945945945946,0.16633142176652504,37.0,133,121,2,es,0.4864864864864865,-0.023481095849522862,37.0
121,2,de,4,0.0,-1.863322860120456,37.0,133,121,2,de,0.027027027027027032,-1.5563025007672873,37.0
121,2,necias,5,0.0,-1.863322860120456,37.0,133,121,2,necias,0.0,-1.863322860120456,37.0
121,2,nadie,6,0.054054054054054064,-1.2430380486862944,37.0,133,121,2,nadie,0.027027027027027032,-1.5563025007672873,37.0
121,2,madruga,7,0.0,-1.863322860120456,37.0,133,121,2,madruga,0.0,-1.863322860120456,37.0
121,2,tanto,8,0.08108108108108109,-1.0543576623225928,37.0,133,121,2,tanto,0.027027027027027032,-1.5563025007672873,37.0
121,2,por,9,0.054054054054054064,-1.2430380486862944,37.0,133,121,2,por,0.08108108108108109,-1.0543576623225928,37.0
121,2,nada,10,0.21621621621621626,-0.5593080109070125,37.0,133,121,2,nada,0.16216216216216214,-0.713210443450629,37.0
122,2,Ella,0,,,,134,122,2,Ella,,,
122,2,siempre,1,0.125,-0.8450980400142569,32.0,134,122,2,siempre,0.0,-1.7708520116421442,30.0
122,2,cantaba:,2,0.0,-1.7993405494535817,32.0,134,122,2,cantaba:,0.0,-1.7708520116421442,30.0
122,2,La,3,0.25,-0.4771212547196625,32.0,134,122,2,La,0.2333333333333333,-0.516629796003336,30.0
122,2,culpa,4,0.0,-1.7993405494535817,32.0,134,122,2,culpa,0.0,-1.7708520116421442,30.0
122,2,es,5,0.625,0.2218487496163564,32.0,134,122,2,es,0.4666666666666667,-0.05799194697768675,30.0
122,2,de,6,0.5625,0.10914446942506807,32.0,134,122,2,de,0.6,0.17609125905568115,30.0
122,2,los,7,0.1875,-0.6368220975871743,32.0,134,122,2,los,0.26666666666666666,-0.4393326938302627,30.0
122,2,gustos,8,0.0,-1.7993405494535817,32.0,134,122,2,gustos,0.0,-1.7708520116421442,30.0
122,2,de,9,0.28125,-0.407485326578268,32.0,134,122,2,de,0.3,-0.3679767852945944,30.0
122,2,nuestro,10,0.0,-1.7993405494535817,32.0,134,122,2,nuestro,0.0,-1.7708520116421442,30.0
122,2,corazón,11,0.09375,-0.9852767431792936,32.0,134,122,2,corazón,0.13333333333333333,-0.8129133566428557,30.0
123,2,Estela,0,,,,135,123,2,Estela,,,
123,2,siempre,1,0.0,-1.8260748027008264,34.0,135,123,2,siempre,0.0,-1.7558748556724917,29.0
123,2,repite,2,0.0,-1.8260748027008264,34.0,135,123,2,repite,0.0,-1.7558748556724917,29.0
123,2,que,3,0.4705882352941176,-0.05115252244738131,34.0,135,123,2,que,0.3793103448275862,-0.21387981994508107,29.0
123,2,la,4,0.05882352941176471,-1.2041199826559248,34.0,135,123,2,la,0.13793103448275862,-0.7958800173440752,29.0
123,2,llamen,5,0.0,-1.8260748027008264,34.0,135,123,2,llamen,0.0,-1.7558748556724917,29.0
123,2,si,6,0.029411764705882356,-1.5185139398778875,34.0,135,123,2,si,0.0,-1.7558748556724917,29.0
123,2,algo,7,0.0,-1.8260748027008264,34.0,135,123,2,algo,0.03448275862068965,-1.4471580313422192,29.0
123,2,se,8,0.0,-1.8260748027008264,34.0,135,123,2,se,0.06896551724137931,-1.1303337684950059,29.0
123,2,rompe,9,0.1176470588235294,-0.8750612633917001,34.0,135,123,2,rompe,0.10344827586206896,-0.9378520932511556,29.0
124,2,Enojado,0,,,,136,124,2,Enojado,,,
124,2,respondió:,1,0.0,-1.8864907251724816,39.0,136,124,2,respondió:,0.0,-1.7993405494535817,32.0
124,2,Bancate,2,0.0,-1.8864907251724816,39.0,136,124,2,Bancate,0.0,-1.7993405494535817,32.0
124,2,lo,3,0.10256410256410256,-0.9420080530223132,39.0,136,124,2,lo,0.03125,-1.4913616938342726,32.0
124,2,que,4,0.8461538461538461,0.7403626894942439,39.0,136,124,2,que,0.75,0.4771212547196624,32.0
124,2,te,5,0.1794871794871795,-0.6600519383056491,39.0,136,124,2,te,0.34375,-0.2808266095756942,32.0
124,2,digo,6,0.07692307692307693,-1.0791812460476249,39.0,136,124,2,digo,0.03125,-1.4913616938342726,32.0
