id_text,palabra_x,palNum_x,pred_x,logit_pred_x,nCompletadas_x,palabra_y,palNum_y,palNumGobal,pred_y,logit_pred_y,nCompletadas_y
1,comedias,497,0.0,-1.113943352306837,7,comedias,10,497,0.0,-2.232996110392154,86.0
1,en,498,0.111111111111111,-0.903089986991944,9,en,11,498,0.5116279069767442,0.02020338608828699,86.0
1,la,499,0.125,-0.8450980400142569,8,la,12,499,0.05813953488372092,-1.209515014542631,86.0
1,cantina,500,0.2,-0.6020599913279624,15,cantina,13,500,0.011627906976744186,-1.9294189257142929,86.0
1,tenia,501,0.0,-1.568201724066995,19,Tenía,0,501,,,
1,un,502,0.222222222222222,-0.5440680443502762,9,un,1,502,0.16883116883116886,-0.6922366216770504,77.0
1,impermeable,503,0.0,-1.3979400086720375,13,impermeable,2,503,0.0,-2.173186268412274,75.0
1,cerrado,504,0.0,-0.8450980400142569,4,cerrado,3,504,0.0,-2.173186268412274,75.0
1,hasta,505,0.0909090909090909,-1.0,11,hasta,4,505,0.12,-0.8653014261025438,75.0
1,el,506,0.42857142857142894,-0.12493873660829932,14,el,5,506,0.4533333333333333,-0.0813049396774804,75.0
1,cuello,507,0.9090909090909092,0.9999999999999998,11,cuello,6,507,0.7733333333333333,0.5329790721846633,75.0
1,las,508,0.0,-1.4623979978989559,15,las,7,508,0.0,-2.173186268412274,75.0
1,manos,509,0.538461538461538,0.0669467896306124,13,manos,8,509,0.2533333333333333,-0.4694344260533714,75.0
1,en,510,0.25,-0.4771212547196625,16,en,9,510,0.26666666666666666,-0.4393326938302627,75.0
1,los,511,0.33333333333333304,-0.3010299956639817,6,los,10,511,0.9066666666666666,0.9874108726919792,75.0
1,bolsillos,512,1.0,1.113943352306837,7,bolsillos,11,512,0.9333333333333332,1.1461280356782382,75.0
1,mi,986,0.0,-1.4913616938342726,16,Mi,0,986,,,
1,amor,987,0.0769230769230769,-1.0791812460476249,13,amor,1,987,0.022222222222222227,-1.6434526764861874,90.0
1,por,988,0.7058823529411771,0.3802112417116073,17,por,2,988,0.19101123595505615,-0.6268835750529945,89.0
1,aquella,989,0.0,-1.5185139398778875,17,aquella,3,989,0.0,-2.2479732663618064,89.0
1,necesidad,990,0.0,-1.5440680443502757,18,necesidad,4,990,0.0,-2.2479732663618064,89.0
1,habia,991,0.0,-1.2787536009528289,10,había,5,991,0.011235955056179777,-1.944482672150169,89.0
1,suprimido,992,0.0588235294117647,-1.2041199826559248,17,suprimido,6,992,0.0,-2.2479732663618064,89.0
1,el,993,0.0769230769230769,-1.0791812460476249,13,el,7,993,0.05617977528089888,-1.2253092817258628,89.0
1,pasado,994,0.0,-1.3222192947339193,11,pasado,8,994,0.011235955056179777,-1.944482672150169,89.0
1,y,995,0.42857142857142894,-0.12493873660829932,14,y,9,995,0.11235955056179776,-0.8976270912904414,89.0
1,toda,996,0.0,-0.8450980400142569,4,toda,10,996,0.011235955056179777,-1.944482672150169,89.0
1,atadura,997,0.0,-1.3222192947339193,11,atadura,11,997,0.011235955056179777,-1.944482672150169,89.0
1,con,998,0.4,-0.17609125905568118,5,con,12,998,0.07865168539325842,-1.0687158123694598,89.0
1,el,999,0.166666666666667,-0.6989700043360179,6,el,13,999,0.4157303370786517,-0.14780161956780413,89.0
1,presente,1000,0.222222222222222,-0.5440680443502762,9,presente,14,1000,0.1797752808988764,-0.6592028774645311,89.0
1,enderezo,1259,0.0,-1.4913616938342726,16,Enderezó,0,1259,,,
1,la,1260,0.157894736842105,-0.7269987279362632,19,la,1,1260,0.3960396039603961,-0.18326984368280455,101.0
1,cabeza,1261,0.5333333333333329,0.057991946977685976,15,cabeza,2,1261,0.15841584158415842,-0.725298943058368,101.0
1,y,1262,0.75,0.4771212547196624,12,y,3,1262,0.6930693069306929,0.353736346179984,101.0
1,continuo,1263,0.0,-1.2787536009528289,10,continuó,4,1263,0.0198019801980198,-1.6946051989335686,101.0
1,mirandome,1264,0.0,-1.4623979978989559,15,mirándome,5,1264,0.0099009900990099,-2.0,101.0
1,en,1265,0.0769230769230769,-1.0791812460476249,13,en,6,1265,0.0,-2.303196057420489,101.0
1,silencio,1266,0.384615384615385,-0.204119982655924,13,silencio,7,1266,0.1188118811881188,-0.8702087605972879,101.0
1,usted,1353,0.166666666666667,-0.6989700043360179,6,Usted,0,1353,,,
1,no,1354,0.222222222222222,-0.5440680443502762,9,no,1,1354,0.04166666666666666,-1.3617278360175928,96.0
1,se,1355,0.0,-1.2787536009528289,10,se,2,1355,0.0,-2.271841606536499,94.0
1,va,1356,0.153846153846154,-0.7403626894942434,13,va,3,1356,0.02127659574468085,-1.662757831681574,94.0
1,a,1357,0.538461538461538,0.0669467896306124,13,a,4,1357,0.9255319148936171,1.094421212604361,94.0
1,casar,1358,0.5625,0.10914446942506807,16,casar,5,1358,0.010638297872340424,-1.9684829485539352,94.0
1,con,1359,0.7692307692307689,0.5228787452803368,13,con,6,1359,0.7127659574468085,0.39471103854183903,94.0
1,ella,1360,0.363636363636364,-0.2430380486862937,11,ella,7,1360,0.23404255319148934,-0.5149098156090621,94.0
1,porque,1361,0.833333333333333,0.6989700043360179,6,porque,8,1361,0.5106382978723404,0.01848340569401304,94.0
1,usted,1362,0.11764705882352902,-0.8750612633917016,17,usted,9,1362,0.010638297872340424,-1.9684829485539352,94.0
1,es,1363,0.411764705882353,-0.15490195998574305,17,es,10,1363,0.2765957446808511,-0.4175355647354183,94.0
1,viejo,1364,0.0,-1.5440680443502757,18,viejo,11,1364,0.0,-2.271841606536499,94.0
1,y,1365,0.7,0.3679767852945943,10,y,12,1365,0.7872340425531915,0.568201724066995,94.0
1,ella,1366,0.33333333333333304,-0.3010299956639817,15,ella,13,1366,0.23404255319148934,-0.5149098156090621,94.0
1,es,1367,0.25,-0.4771212547196625,12,es,14,1367,0.7765957446808509,0.5411035653865365,94.0
1,joven,1368,0.545454545454545,0.079181246047624,11,joven,15,1368,0.8723404255319149,0.834632606336092,94.0
1,no,1369,0.0833333333333333,-1.0413926851582251,12,No,0,1369,,,
1,se,1370,0.125,-0.8450980400142569,16,sé,1,1370,0.14130434782608695,-0.7836837389836047,92.0
1,si,1371,0.105263157894737,-0.929418925714292,19,si,2,1371,0.2065217391304348,-0.5845692591676271,92.0
1,usted,1372,0.0,-1.4623979978989559,15,usted,3,1372,0.0,-2.2624510897304293,92.0
1,tiene,1373,0.0,-1.3617278360175928,12,tiene,4,1373,0.03260869565217391,-1.4722687519252504,92.0
1,treinta,1374,0.1,-0.9542425094393248,10,treinta,5,1374,0.0,-2.2624510897304293,92.0
1,o,1375,0.0,-1.4623979978989559,15,o,6,1375,0.10869565217391304,-0.9138138523837168,92.0
1,cuarenta,1376,0.6923076923076921,0.3521825181113621,13,cuarenta,7,1376,0.5652173913043478,0.11394335230683668,92.0
1,anos,1377,0.0,-1.3979400086720375,13,años,8,1377,0.6847826086956522,0.3369425515546257,92.0
1,no,1378,0.375,-0.2218487496163564,16,no,9,1378,0.03260869565217391,-1.4722687519252504,92.0
1,importa,1379,0.0,-1.230448921378274,9,importa,10,1379,0.010869565217391304,-1.9590413923210932,92.0
1,claro,1422,0.0,-1.041392685158225,6,Claro,0,1422,,,
1,que,1423,1.0,1.2304489213782737,9,que,1,1423,0.6701030927835051,0.3077633783229495,97.0
1,usted,1424,0.133333333333333,-0.8129133566428569,15,usted,2,1424,0.0,-2.281033367247728,96.0
1,tiene,1425,0.0,-1.2787536009528289,10,tiene,3,1425,0.07291666666666667,-1.104291966630656,96.0
1,motivos,1426,0.0,-1.3617278360175928,12,motivos,4,1426,0.0,-2.281033367247728,96.0
1,para,1427,0.7272727272727271,0.4259687322722807,11,para,5,1427,0.8958333333333334,0.934498451243568,96.0
1,creer,1428,0.153846153846154,-0.7403626894942434,13,creer,6,1428,0.07291666666666667,-1.104291966630656,96.0
1,en,1429,0.166666666666667,-0.6989700043360179,6,en,7,1429,0.20833333333333331,-0.5797835966168101,96.0
1,lo,1430,0.0,-1.4623979978989559,15,lo,8,1430,0.09375,-0.9852767431792936,96.0
1,extraordinario,1431,0.0,-1.230448921378274,9,extraordinario,9,1431,0.0,-2.281033367247728,96.0
1,suyo,1432,0.0,-1.113943352306837,7,suyo,10,1432,0.0,-2.281033367247728,96.0
1,esta,1542,0.0,-1.4913616938342726,16,Está,0,1542,,,
1,atado,1543,0.0,-1.4623979978989559,15,atado,1,1543,0.0,-2.2900346113625183,98.0
1,a,1544,0.8888888888888891,0.9030899869919444,9,a,2,1544,0.6979166666666666,0.3636768048018703,96.0
1,cosas,1545,0.0,-1.5185139398778875,17,cosas,3,1545,0.0,-2.281033367247728,96.0
1,miserables,1546,0.0,-1.113943352306837,7,miserables,4,1546,0.0,-2.281033367247728,96.0
1,y,1547,0.307692307692308,-0.3521825181113619,13,y,5,1547,0.2395833333333333,-0.5015950241028629,96.0
1,son,1548,0.0,-1.4913616938342726,16,son,6,1548,0.0,-2.281033367247728,96.0
1,las,1549,0.0555555555555556,-1.2304489213782737,18,las,7,1549,0.02083333333333333,-1.6720978579357175,96.0
1,cosas,1550,0.4,-0.17609125905568118,10,cosas,8,1550,0.15625,-0.7323937598229685,96.0
1,las,1551,0.0714285714285714,-1.113943352306837,14,las,9,1551,0.052083333333333336,-1.260071387985075,96.0
1,que,1552,1.0,1.2787536009528286,10,que,10,1552,0.9166666666666666,1.041392685158225,96.0
1,lo,1553,0.181818181818182,-0.6532125137753431,11,lo,11,1553,0.46875,-0.0543576623225927,96.0
1,arrastran,1554,0.0,-1.3222192947339193,11,arrastran,12,1554,0.0,-2.281033367247728,96.0
1,la,1618,0.14285714285714302,-0.7781512503836431,14,La,0,1618,,,
1,musica,1619,0.2,-0.6020599913279624,10,música,1,1619,0.011494252873563218,-1.934498451243568,87.0
1,era,1620,0.363636363636364,-0.2430380486862937,11,era,2,1620,0.057471264367816084,-1.214843848047698,87.0
1,poco,1621,0.0,-1.3617278360175928,12,poco,3,1621,0.0,-2.2380461031287955,87.0
1,fuerte,1622,0.0,-1.4913616938342726,16,fuerte;,4,1622,0.03448275862068965,-1.4471580313422192,87.0
1,alguien,1623,0.0526315789473684,-1.2552725051033062,19,alguien,5,1623,0.011494252873563218,-1.934498451243568,87.0
1,cantaba,1624,0.166666666666667,-0.6989700043360179,6,cantaba,6,1624,0.02298850574712644,-1.6283889300503116,87.0
1,dulcemente,1625,0.0,-1.230448921378274,9,dulcemente,7,1625,0.0,-2.2380461031287955,87.0
1,en,1626,0.0909090909090909,-1.0,11,en,8,1626,0.14942528735632185,-0.7552883674241394,87.0
1,el,1627,0.33333333333333304,-0.3010299956639817,6,el,9,1627,0.28735632183908044,-0.3944516808262163,87.0
1,interior,1628,0.0,-1.4623979978989559,15,interior,10,1628,0.011494252873563218,-1.934498451243568,87.0
1,de,1629,0.555555555555556,0.09691001300805728,9,de,11,1629,0.8045977011494253,0.6146491186359829,87.0
1,grandes,1630,0.0,-1.113943352306837,7,grandes,12,1630,0.0,-2.2380461031287955,87.0
1,pausas,1631,0.0,-1.230448921378274,9,pausas,13,1631,0.0,-2.2380461031287955,87.0
1,no,1711,0.0,-1.4913616938342726,16,No,0,1711,,,
1,habia,1712,0.0625,-1.1760912590556811,16,había,1,1712,0.011111111111111113,-1.9493900066449128,90.0
1,ya,1713,0.0526315789473684,-1.2552725051033062,19,ya,2,1713,0.0,-2.2528530309798933,90.0
1,experiencias,1714,0.0,-1.1760912590556811,8,experiencias,3,1714,0.0,-2.2528530309798933,90.0
1,nada,1715,0.0,-1.3979400086720375,13,nada,4,1715,0.03333333333333333,-1.4623979978989559,90.0
1,mas,1716,0.0,-0.8450980400142569,4,más,5,1716,0.1111111111111111,-0.9030899869919436,90.0
1,que,1717,0.3,-0.3679767852945944,10,que,6,1717,0.5666666666666667,0.11650556907143715,90.0
1,costumbre,1718,0.0,-0.6989700043360189,3,costumbre,7,1718,0.0,-2.2528530309798933,90.0
1,y,1719,0.33333333333333304,-0.3010299956639817,6,y,8,1719,0.5222222222222223,0.038629402356131,90.0
1,repeticiones,1720,0.0,-1.230448921378274,9,repeticiones,9,1720,0.022222222222222227,-1.6434526764861874,90.0
1,ausente,2285,0.0526315789473684,-1.2552725051033062,19,Ausente,0,2285,,,
1,y,2286,0.0,-1.041392685158225,6,y,1,2286,0.05617977528089888,-1.2253092817258628,89.0
1,perdida,2287,0.0,-1.230448921378274,9,perdida,2,2287,0.011363636363636364,-1.9395192526186185,88.0
1,para,2288,0.0,-1.3222192947339193,11,para,3,2288,0.0,-2.2430380486862944,88.0
1,siempre,2289,0.4166666666666671,-0.14612803567823726,12,siempre,4,2289,0.05681818181818181,-1.2201080880400552,88.0
1,podia,2290,0.0,-1.2787536009528289,10,podía,5,2290,0.0,-2.2430380486862944,88.0
1,conservarse,2291,0.0769230769230769,-1.0791812460476249,13,conservarse,6,2291,0.0,-2.2430380486862944,88.0
1,viviente,2292,0.0,-1.3222192947339193,11,viviente,7,2292,0.0,-2.2430380486862944,88.0
1,e,2293,0.0,-1.2787536009528289,10,e,8,2293,0.0,-2.2430380486862944,88.0
1,intacta,2294,0.4,-0.17609125905568118,5,intacta,9,2294,0.09090909090909093,-1.0,88.0
1,todo,2514,0.0,-1.2787536009528289,10,Todo,0,2514,,,
1,el,2515,0.0,-1.3617278360175928,12,el,1,2515,0.05882352941176471,-1.2041199826559248,102.0
1,tiempo,2516,0.7692307692307689,0.5228787452803368,13,tiempo,2,2516,0.16831683168316833,-0.6938303646836077,101.0
1,pensando,2517,0.0,-1.2787536009528289,10,pensando,3,2517,0.0,-2.303196057420489,101.0
1,en,2518,0.6363636363636359,0.2430380486862936,11,en,4,2518,0.7623762376237624,0.5062794834608759,101.0
1,bob,2519,0.0,-0.9542425094393248,5,Bob,5,2519,0.0,-2.303196057420489,101.0
1,en,2520,0.6,0.17609125905568115,5,en,6,2520,0.0099009900990099,-2.0,101.0
1,su,2521,0.14285714285714302,-0.7781512503836431,7,su,7,2521,0.297029702970297,-0.3741370939994129,101.0
1,pureza,2522,0.0,-1.1760912590556811,8,pureza,8,2522,0.0,-2.303196057420489,101.0
1,su,2523,0.0,-1.041392685158225,6,su,9,2523,0.18811881188118806,-0.6350602514308877,101.0
1,fe,2524,0.0,-1.1760912590556811,8,fe,10,2524,0.0099009900990099,-2.0,101.0
1,en,2525,0.0769230769230769,-1.0791812460476249,13,en,11,2525,0.0198019801980198,-1.6946051989335686,101.0
1,la,2526,0.0,-0.8450980400142569,4,la,12,2526,0.0297029702970297,-1.5141048209728325,101.0
1,audacia,2527,0.1,-0.9542425094393248,10,audacia,13,2527,0.0099009900990099,-2.0,101.0
1,de,2528,0.666666666666667,0.3010299956639817,3,de,14,2528,0.38613861386138615,-0.20132708247175468,101.0
1,sus,2529,0.166666666666667,-0.6989700043360179,6,sus,15,2529,0.13861386138613865,-0.7933912169403804,101.0
1,pasados,2530,0.0,-1.230448921378274,9,pasados,16,2530,0.0099009900990099,-2.0,101.0
1,suenos,2531,0.0,-1.4913616938342726,16,sueños,17,2531,0.0099009900990099,-2.0,101.0
1,nadie,2656,0.0,-1.3979400086720375,13,Nadie,0,2656,,,
1,amo,2657,0.0,-1.1760912590556811,8,amó,1,2657,0.0,-2.257678574869185,91.0
1,a,2658,0.545454545454545,0.079181246047624,11,a,2,2658,0.3333333333333333,-0.30102999566398125,90.0
1,mujer,2659,0.0,-1.4623979978989559,15,mujer,3,2659,0.011111111111111113,-1.9493900066449128,90.0
1,alguna,2660,0.33333333333333304,-0.3010299956639817,15,alguna,4,2660,0.1111111111111111,-0.9030899869919436,90.0
1,con,2661,0.0,-1.568201724066995,19,con,5,2661,0.022222222222222227,-1.6434526764861874,90.0
1,la,2662,0.166666666666667,-0.6989700043360179,6,la,6,2662,0.15555555555555556,-0.7346855566025534,90.0
1,fuerza,2663,0.111111111111111,-0.903089986991944,9,fuerza,7,2663,0.06666666666666668,-1.1461280356782382,90.0
1,con,2664,0.181818181818182,-0.6532125137753431,11,con,8,2664,0.2333333333333333,-0.516629796003336,90.0
1,que,2665,0.5,0.0,10,que,9,2665,0.2222222222222222,-0.5440680443502757,90.0
1,yo,2666,0.6,0.17609125905568115,5,yo,10,2666,0.4888888888888889,-0.01930515519538663,90.0
1,amo,2667,0.0,-0.9542425094393248,5,amo,11,2667,0.05555555555555555,-1.230448921378274,90.0
1,su,2668,0.0,-1.113943352306837,7,su,12,2668,0.011111111111111113,-1.9493900066449128,90.0
1,ruindad,2669,0.0,-1.1760912590556811,8,ruindad,13,2669,0.022222222222222227,-1.6434526764861874,90.0
1,es,2759,0.0,-1.3222192947339193,11,Es,0,2759,,,
1,todavia,2760,0.0,-1.2787536009528289,10,todavía,1,2760,0.0,-2.2671717284030137,93.0
1,un,2761,0.1,-0.9542425094393248,10,un,2,2761,0.1,-0.9542425094393248,90.0
1,recien,2762,0.0769230769230769,-1.0791812460476249,13,recién,3,2762,0.0,-2.2528530309798933,90.0
1,llegado,2763,0.363636363636364,-0.2430380486862937,11,llegado,4,2763,0.2333333333333333,-0.516629796003336,90.0
1,y,2764,0.0,-0.9542425094393248,5,y,5,2764,0.06666666666666668,-1.1461280356782382,90.0
1,de,2765,0.0,-0.9542425094393248,5,de,6,2765,0.011111111111111113,-1.9493900066449128,90.0
1,vez,2766,0.0,-1.5185139398778875,17,vez,7,2766,0.03333333333333333,-1.4623979978989559,90.0
1,en,2767,1.0,1.113943352306837,7,en,8,2767,0.9777777777777776,1.6434526764861868,90.0
1,cuando,2768,1.0,1.1760912590556811,8,cuando,9,2768,0.9555555555555556,1.3324384599156058,90.0
1,sufre,2769,0.0,-1.041392685158225,6,sufre,10,2769,0.011111111111111113,-1.9493900066449128,90.0
1,sus,2770,0.0,-1.1760912590556811,8,sus,11,2770,0.011111111111111113,-1.9493900066449128,90.0
1,crisis,2771,0.0769230769230769,-1.0791812460476249,13,crisis,12,2771,0.03333333333333333,-1.4623979978989559,90.0
1,de,2772,0.5,0.0,4,de,13,2772,0.4888888888888889,-0.01930515519538663,90.0
1,nostalgia,2773,0.1,-0.9542425094393248,10,nostalgia,14,2773,0.05555555555555555,-1.230448921378274,90.0
1,en,2811,0.0,-1.1760912590556811,8,En,0,2811,,,
1,el,2812,0.0,-1.041392685158225,6,el,1,2812,0.07228915662650602,-1.1083394747888382,83.0
1,fondo,2813,0.222222222222222,-0.5440680443502762,9,fondo,2,2813,0.024390243902439025,-1.6020599913279625,82.0
1,se,2814,0.133333333333333,-0.8129133566428569,15,sé,3,2814,0.012195121951219513,-1.9084850188786495,82.0
1,que,2815,0.9090909090909092,0.9999999999999998,11,que,4,2815,0.8780487804878049,0.8573324964312685,82.0
1,no,2816,0.1,-0.9542425094393248,10,no,5,2816,0.2804878048780488,-0.4091241756245512,82.0
1,se,2817,0.0,-0.9542425094393248,5,se,6,2817,0.08536585365853659,-1.0299632233774432,82.0
1,ira,2818,0.0,-0.9542425094393248,5,irá,7,2818,0.0,-2.2121876044039577,82.0
1,nunca,2819,0.14285714285714302,-0.7781512503836431,7,nunca,8,2819,0.07317073170731707,-1.1026623418971475,82.0
1,porque,2820,0.0,-1.1760912590556811,8,porque,9,2820,0.012195121951219513,-1.9084850188786495,82.0
1,no,2821,0.166666666666667,-0.6989700043360179,12,no,10,2821,0.3414634146341464,-0.2852357284807492,82.0
1,tiene,2822,0.307692307692308,-0.3521825181113619,13,tiene,11,2822,0.23170731707317074,-0.5205869485007528,82.0
1,sitio,2823,0.0,-1.3222192947339193,11,sitio,12,2823,0.0,-2.2121876044039577,82.0
1,donde,2824,0.4,-0.17609125905568118,10,donde,13,2824,0.5243902439024389,0.04240384855308736,82.0
1,ir,2825,0.875,0.8450980400142568,16,ir,14,2825,0.7195121951219512,0.4091241756245513,82.0
2,rebeca,1,0.0,-1.568201724066995,19,Rebeca,0,1,,,
2,no,2,0.0,-1.6334684555795866,22,no,1,2,0.011235955056179777,-1.944482672150169,89.0
2,era,3,0.0571428571428571,-1.2174839442139067,35,era,2,3,0.011235955056179777,-1.944482672150169,89.0
2,ninguna,4,0.0,-1.6127838567197357,21,ninguna,3,4,0.0,-2.2479732663618064,89.0
2,nina,5,0.0,-1.7075701760979365,26,niña,4,5,0.011235955056179777,-1.944482672150169,89.0
2,cuando,6,0.0,-1.5440680443502757,18,cuando,5,6,0.033707865168539325,-1.4573771965239053,89.0
2,la,7,0.0,-1.4913616938342726,16,la,6,7,0.07865168539325842,-1.0687158123694598,89.0
2,enviaron,8,0.0,-1.3222192947339193,11,enviaron,7,8,0.0,-2.2479732663618064,89.0
2,a,9,0.5714285714285711,0.12493873660829928,7,a,8,9,0.9213483146067416,1.06871581236946,89.0
2,nuestra,10,0.0,-1.4913616938342726,16,nuestra,9,10,0.011235955056179777,-1.944482672150169,89.0
2,clinica,11,0.0,-1.5910646070264989,20,clínica,10,11,0.011235955056179777,-1.944482672150169,89.0
2,pero,220,0.0,-1.5440680443502757,18,Pero,0,220,,,
2,era,221,0.0,-1.7075701760979365,26,era,1,221,0.0,-2.2380461031287955,87.0
2,capaz,222,0.04,-1.3802112417116061,25,capaz,2,222,0.0,-2.227886704613673,85.0
2,de,223,0.7894736842105259,0.5740312677277177,19,de,3,223,0.9294117647058824,1.1194758409067977,85.0
2,afectos,224,0.0,-1.230448921378274,9,afectos,4,224,0.0,-2.227886704613673,85.0
2,calidos,225,0.0,-1.1760912590556811,8,cálidos,5,225,0.0,-2.227886704613673,85.0
2,profundos,226,0.0833333333333333,-1.0413926851582251,24,profundos,6,226,0.011764705882352941,-1.9242792860618816,85.0
2,apasionados,227,0.1,-0.9542425094393248,10,apasionados,7,227,0.0,-2.227886704613673,85.0
2,incluso,228,0.0,-1.3617278360175928,12,incluso,8,228,0.0,-2.227886704613673,85.0
2,no,940,0.0,-1.5440680443502757,18,No,0,940,,,
2,habia,941,0.0,-1.4313637641589874,14,había,1,941,0.010638297872340424,-1.9684829485539352,94.0
2,en,942,0.0833333333333333,-1.0413926851582251,12,en,2,942,0.04301075268817205,-1.3473300153169503,93.0
2,su,943,0.111111111111111,-0.903089986991944,9,su,3,943,0.0,-2.2671717284030137,93.0
2,postura,944,0.0,-1.041392685158225,6,postura,4,944,0.0,-2.2671717284030137,93.0
2,nada,945,0.42857142857142894,-0.12493873660829932,7,nada,5,945,0.3763440860215054,-0.21935994921266166,93.0
2,de,946,0.14285714285714302,-0.7781512503836431,7,de,6,946,0.06451612903225806,-1.1613680022349748,93.0
2,la,947,0.2,-0.6020599913279624,5,la,7,947,0.03225806451612903,-1.4771212547196626,93.0
2,torpeza,948,0.0625,-1.1760912590556811,16,torpeza,8,948,0.0,-2.2671717284030137,93.0
2,que,949,0.2,-0.6020599913279624,10,que,9,949,0.7311827956989247,0.4345689040341987,93.0
2,tanto,950,0.0,-1.3222192947339193,11,tanto,10,950,0.010752688172043013,-1.9637878273455551,93.0
2,me,951,0.0714285714285714,-1.113943352306837,14,me,11,951,0.07526881720430108,-1.089400411229311,93.0
2,habia,952,0.2,-0.6020599913279624,25,había,12,952,0.07526881720430108,-1.089400411229311,93.0
2,impresionado,953,0.111111111111111,-0.903089986991944,18,impresionado,13,953,0.03225806451612903,-1.4771212547196626,93.0
2,la,954,0.833333333333333,0.6989700043360179,6,la,14,954,0.08602150537634409,-1.026328938722349,93.0
2,vez,955,0.1875,-0.6368220975871743,16,vez,15,955,0.23655913978494625,-0.5088356678968691,93.0
2,anterior,956,0.25,-0.4771212547196625,12,anterior,16,956,0.27956989247311825,-0.4111014547300085,93.0
2,podria,996,0.0,-1.4313637641589874,14,Podría,0,996,,,
2,haber,997,0.32,-0.3273589343863303,25,haber,1,997,0.10752688172043012,-0.9190780923760741,93.0
2,sido,998,0.666666666666667,0.3010299956639817,18,sido,2,998,0.2717391304347826,-0.4281347940287889,92.0
2,una,999,0.5625,0.10914446942506807,16,una,3,999,0.2608695652173913,-0.4522976709946303,92.0
2,joven,1000,0.0714285714285714,-1.113943352306837,14,joven,4,1000,0.0,-2.2624510897304293,92.0
2,cualquiera,1001,0.42857142857142894,-0.12493873660829932,14,cualquiera,5,1001,0.0,-2.2624510897304293,92.0
2,disfrutando,1002,0.0,-1.4313637641589874,14,disfrutando,6,1002,0.0,-2.2624510897304293,92.0
2,de,1003,0.588235294117647,0.15490195998574294,17,de,7,1003,0.6413043478260869,0.2523380717642566,92.0
2,un,1004,0.363636363636364,-0.2430380486862937,11,un,8,1004,0.1956521739130435,-0.6139592146276701,92.0
2,bello,1005,0.0,-1.4313637641589874,14,bello,9,1005,0.0,-2.2624510897304293,92.0
2,dia,1006,0.266666666666667,-0.4393326938302619,15,día,10,1006,0.4673913043478261,-0.05672762444892704,92.0
2,de,1007,0.736842105263158,0.4471580313422194,19,de,11,1007,0.35869565217391297,-0.2523380717642567,92.0
2,primavera,1008,0.4,-0.17609125905568118,20,primavera,12,1008,0.08695652173913042,-1.0211892990699378,92.0
2,esta,1009,0.0,-1.1760912590556811,8,Ésta,0,1009,,,
2,era,1010,0.28571428571428603,-0.39794000867203694,7,era,1,1010,0.02325581395348837,-1.6232492903979003,86.0
2,mi,1011,0.0,-1.4623979978989559,15,mi,2,1011,0.04819277108433735,-1.2955670999624789,83.0
2,vision,1012,0.0555555555555556,-1.2304489213782737,18,visión,3,1012,0.0,-2.2174839442139063,83.0
2,humana,1013,0.0,-1.3617278360175928,12,humana,4,1013,0.0,-2.2174839442139063,83.0
2,frente,1014,0.0,-1.230448921378274,9,frente,5,1014,0.0,-2.2174839442139063,83.0
2,a,1015,0.875,0.8450980400142568,8,a,6,1015,0.9036144578313252,0.9719712763997566,83.0
2,mi,1016,0.0714285714285714,-1.113943352306837,14,mi,7,1016,0.0,-2.2174839442139063,83.0
2,vision,1017,0.0,-1.4623979978989559,15,visión,8,1017,0.18072289156626506,-0.656417653650555,83.0
2,neurologica,1018,0.0,-1.4313637641589874,14,neurológica,9,1018,0.0,-2.2174839442139063,83.0
2,por,1202,0.0714285714285714,-1.113943352306837,14,Por,0,1202,,,
2,que,1203,0.181818181818182,-0.6532125137753431,11,qué,1,1203,0.8888888888888888,0.9030899869919432,90.0
2,se,1204,0.125,-0.8450980400142569,8,se,2,1204,0.03333333333333333,-1.4623979978989559,90.0
2,habia,1205,0.0,-1.113943352306837,7,había,3,1205,0.0,-2.2528530309798933,90.0
2,desintegrado,1206,0.0,-1.230448921378274,9,desintegrado,4,1206,0.0,-2.2528530309798933,90.0
2,antes,1207,0.0,-1.1760912590556811,8,antes,5,1207,0.0,-2.2528530309798933,90.0
2,como,1208,0.111111111111111,-0.903089986991944,9,cómo,6,1208,0.0,-2.2528530309798933,90.0
2,podia,1209,0.0714285714285714,-1.113943352306837,14,podía,7,1209,0.011111111111111113,-1.9493900066449128,90.0
2,estar,1210,0.0,-1.3617278360175928,12,estar,8,1210,0.04444444444444445,-1.3324384599156054,90.0
2,tan,1211,0.3529411764705879,-0.2632414347745821,17,tan,9,1211,0.25555555555555554,-0.4643469666832336,90.0
2,integrada,1212,0.14285714285714302,-0.7781512503836431,14,integrada,10,1212,0.011111111111111113,-1.9493900066449128,90.0
2,ahora,1213,0.7142857142857142,0.3979400086720374,14,ahora,11,1213,0.17777777777777778,-0.6651117370750514,90.0
2,yo,1214,0.0,-1.568201724066995,19,Yo,0,1214,,,
2,tenia,1215,0.0,-1.5910646070264989,20,tenía,1,1215,0.011111111111111113,-1.9493900066449128,90.0
2,una,1216,0.133333333333333,-0.8129133566428569,15,una,2,1216,0.3023255813953488,-0.3631779024128257,86.0
2,vigorosisima,1217,0.0,-1.041392685158225,6,vigorosísima,3,1217,0.0,-2.232996110392154,86.0
2,sensacion,1218,0.0909090909090909,-1.0,11,sensación,4,1218,0.04651162790697674,-1.3117538610557544,86.0
