oracID,tipo,palabra,palNum,pred,logit_pred,nCompletadas
147,2,el,6,0.4473684210526316,-0.09177037335564527,38.0
147,2,último,7,0.0,-1.8750612633917,38.0
147,2,planeta,8,0.02631578947368421,-1.568201724066995,38.0
148,2,Con,0,,,
148,2,optimismo,1,0.0,-1.7993405494535817,32.0
148,2,decidió,2,0.0,-1.7993405494535817,32.0
148,2,que,3,0.5,0.0,32.0
148,2,ya,4,0.0,-1.7993405494535817,32.0
148,2,podía,5,0.0625,-1.1760912590556813,32.0
148,2,darlo,6,0.0,-1.7993405494535817,32.0
148,2,por,7,0.53125,0.054357662322592676,32.0
148,2,hecho,8,0.25,-0.4771212547196625,32.0
149,2,Al,0,,,
149,2,verlo,1,0.0,-1.8388490907372554,35.0
149,2,sostuvo,2,0.0,-1.8388490907372554,35.0
149,2,que,3,0.7142857142857143,0.3979400086720376,35.0
149,2,no,4,0.22857142857142856,-0.5282737771670437,35.0
149,2,era,5,0.11428571428571428,-0.8893017025063104,35.0
149,2,posible,6,0.0,-1.8388490907372554,35.0
149,2,defraudar,7,0.0,-1.8388490907372554,35.0
149,2,dos,8,0.0,-1.8388490907372554,35.0
149,2,veces,9,0.6857142857142857,0.33881855655338106,35.0
149,2,al,10,0.17142857142857143,-0.6842467475153124,35.0
149,2,mismo,11,0.8,0.6020599913279625,35.0
149,2,banco,12,0.0,-1.8388490907372554,35.0
150,2,Nunca,0,,,
150,2,olvides,1,0.0,-1.8976270912904414,40.0
150,2,que,2,0.775,0.5371191843949479,40.0
150,2,aquel,3,0.0,-1.8976270912904414,40.0
150,2,hombre,4,0.05,-1.2787536009528289,40.0
150,2,perdió,5,0.0,-1.8976270912904414,40.0
150,2,lo,6,0.0,-1.8976270912904414,40.0
150,2,que,7,0.525,0.043465693781090345,40.0
150,2,depositó,8,0.0,-1.8976270912904414,40.0
151,2,No,0,,,
151,2,le,1,0.0,-1.7853298350107671,31.0
151,2,hagas,2,0.03225806451612903,-1.4771212547196626,31.0
151,2,caso:,3,0.45161290322580644,-0.08432088570003586,31.0
151,2,haz,4,0.03225806451612903,-1.4771212547196626,31.0
151,2,lo,5,0.6451612903225806,0.2596373105057561,31.0
151,2,que,6,0.7741935483870968,0.5351132016973491,31.0
151,2,debas,7,0.0,-1.7853298350107671,31.0
151,2,hacer,8,0.8064516129032258,0.6197887582883939,31.0
152,2,Ayer,0,,,
152,2,Candela,1,0.0,-1.7853298350107671,31.0
152,2,me,2,0.3548387096774194,-0.2596373105057561,31.0
152,2,recordó,3,0.0,-1.7853298350107671,31.0
152,2,que,4,0.9354838709677419,1.1613680022349744,31.0
152,2,Franco,5,0.0,-1.7853298350107671,31.0
152,2,se,6,0.06451612903225806,-1.1613680022349748,31.0
152,2,quedó,7,0.0,-1.7853298350107671,31.0
152,2,ciego,8,0.0,-1.7853298350107671,31.0
152,2,cuando,9,0.16129032258064516,-0.7160033436347992,31.0
152,2,ella,10,0.0,-1.7853298350107671,31.0
152,2,era,11,0.16129032258064516,-0.7160033436347992,31.0
152,2,chica,12,0.3870967741935484,-0.19957235490520414,31.0
153,2,Me,0,,,
153,2,repitió,1,0.0,-1.8864907251724818,39.0
153,2,que,2,0.6052631578947368,0.1856365769619116,38.0
153,2,si,3,0.02631578947368421,-1.568201724066995,38.0
153,2,la,4,0.02631578947368421,-1.568201724066995,38.0
153,2,multitud,5,0.0,-1.8750612633917,38.0
153,2,ríe,6,0.0,-1.8750612633917,38.0
153,2,estará,7,0.0,-1.8750612633917,38.0
153,2,contento,8,0.07894736842105263,-1.0669467896306133,38.0
154,2,Papá,0,,,
154,2,me,1,0.14814814814814814,-0.7596678446896306,27.0
154,2,explicó,2,0.0,-1.7075701760979363,26.0
154,2,que,3,1.0,1.7075701760979354,26.0
154,2,muchas,4,0.0,-1.7075701760979363,26.0
154,2,veces,5,0.5384615384615384,0.06694678963061314,26.0
154,2,el,6,0.0,-1.7075701760979363,26.0
154,2,hombre,7,0.038461538461538464,-1.3979400086720375,26.0
154,2,busca,8,0.0,-1.7075701760979363,26.0
154,2,consuelo,9,0.0,-1.7075701760979363,26.0
154,2,antes,10,0.0,-1.7075701760979363,26.0
154,2,de,11,0.6923076923076923,0.3521825181113625,26.0
154,2,morir,12,0.15384615384615385,-0.7403626894942439,26.0
155,2,Se,0,,,
155,2,conforma,1,0.0,-1.7558748556724915,29.0
155,2,pensando,2,0.0,-1.7558748556724915,29.0
155,2,que,3,0.6896551724137931,0.34678748622465644,29.0
155,2,nadie,4,0.034482758620689655,-1.4471580313422192,29.0
155,2,sabe,5,0.10344827586206896,-0.9378520932511556,29.0
155,2,cómo,6,0.06896551724137931,-1.130333768495006,29.0
155,2,alcanzar,7,0.0,-1.7558748556724915,29.0
155,2,la,8,0.6206896551724138,0.21387981994508107,29.0
155,2,gloria,9,0.13793103448275862,-0.7958800173440752,29.0
155,2,sin,10,0.10344827586206896,-0.9378520932511556,29.0
155,2,ayuda,11,0.0,-1.7558748556724915,29.0
156,2,Y,0,,,
156,2,yo,1,0.0,-1.8388490907372554,35.0
156,2,le,2,0.35294117647058826,-0.26324143477458134,34.0
156,2,recomendé:,3,0.0,-1.8260748027008264,34.0
156,2,Esa,4,0.0,-1.8260748027008264,34.0
156,2,mentira,5,0.029411764705882353,-1.5185139398778875,34.0
156,2,mejor,6,0.0,-1.8260748027008264,34.0
156,2,déjala,7,0.0,-1.8260748027008264,34.0
156,2,para,8,0.2647058823529412,-0.44369749923271273,34.0
156,2,tu,9,0.0,-1.8260748027008264,34.0
156,2,amo,10,0.0,-1.8260748027008264,34.0
157,2,Ella,0,,,
157,2,comprendió,1,0.0,-1.8512583487190752,36.0
157,2,que,2,0.9428571428571428,1.217483944213906,35.0
157,2,serían,3,0.0,-1.8388490907372554,35.0
157,2,coronados,4,0.0,-1.8388490907372554,35.0
157,2,al,5,0.02857142857142857,-1.5314789170422551,35.0
157,2,final,6,0.02857142857142857,-1.5314789170422551,35.0
157,2,del,7,0.2857142857142857,-0.39794000867203766,35.0
157,2,día,8,0.2857142857142857,-0.39794000867203766,35.0
158,2,Con,0,,,
158,2,orgullo,1,0.0,-1.7558748556724915,29.0
158,2,Gerardo,2,0.0,-1.7558748556724915,29.0
158,2,concluyó:,3,0.0,-1.7558748556724915,29.0
158,2,En,4,0.0,-1.7558748556724915,29.0
158,2,Roma,5,0.0,-1.7558748556724915,29.0
158,2,gana,6,0.0,-1.7558748556724915,29.0
158,2,la,7,0.06896551724137931,-1.130333768495006,29.0
158,2,ley,8,0.0,-1.7558748556724915,29.0
159,2,Ellos,0,,,
159,2,le,1,0.0,-1.863322860120456,37.0
159,2,advirtieron,2,0.02702702702702703,-1.5563025007672873,37.0
159,2,que,3,0.8378378378378378,0.713210443450629,37.0
